,Train Project,Test Project,Prediction Score
1946,Developer Documentation,Penelope Graveyard,1.0
1947,Developer Documentation,Web Compatibility,1.0
1948,Developer Documentation,Infrastructure & Operations Graveyard,1.0
1949,Developer Documentation,DevTools Graveyard,1.0
1950,Developer Documentation,Testopia,0.0
1951,Developer Documentation,Directory,0.0
1952,WebExtensions,Core,0.36
1953,WebExtensions,MailNews Core,0.08
1954,WebExtensions,SeaMonkey,0.08
1955,WebExtensions,Bugzilla,0.13
1956,WebExtensions,Firefox,0.39
1957,WebExtensions,Other Applications,0.24
1958,WebExtensions,NSS,0.03
1959,WebExtensions,Calendar,0.15
1960,WebExtensions,Thunderbird,0.09
1961,WebExtensions,Marketing,1.0
1962,WebExtensions,Toolkit,0.44
1963,WebExtensions,NSPR,0.1
1964,WebExtensions,mozilla.org,1.0
1965,WebExtensions,Testing,0.5
1966,WebExtensions,Firefox Build System,0.5
1967,WebExtensions,Socorro,1.0
1968,WebExtensions,DevTools,1.0
1969,WebExtensions,developer.mozilla.org,1.0
1970,WebExtensions,Participation Infrastructure,1.0
1971,WebExtensions,www.mozilla.org,1.0
1972,WebExtensions,Infrastructure & Operations,1.0
1973,WebExtensions,Developer Engagement,1.0
1974,WebExtensions,Enterprise Information Security,1.0
1975,WebExtensions,Instantbird,1.0
1976,WebExtensions,Chat Core,1.0
1977,WebExtensions,Mozilla Foundation Communications,1.0
1978,WebExtensions,Firefox for Android,1.0
1979,WebExtensions,Tree Management,1.0
1980,WebExtensions,Community Building,1.0
1981,WebExtensions,support.mozilla.org,1.0
1982,WebExtensions,bugzilla.mozilla.org,1.0
1983,WebExtensions,Developer Documentation,1.0
1984,WebExtensions,Localization Infrastructure and Tools,1.0
1985,WebExtensions,Cloud Services,1.0
1986,WebExtensions,Firefox for iOS,1.0
1987,WebExtensions,Taskcluster,1.0
1988,WebExtensions,GeckoView,1.0
1989,WebExtensions,Release Engineering,1.0
1990,WebExtensions,Data Platform and Tools,1.0
1991,WebExtensions,Developer Services,1.0
1992,WebExtensions,Focus-iOS,1.0
1993,WebExtensions,Webtools,0.47
1994,WebExtensions,External Software Affecting Firefox,1.0
1995,WebExtensions,Conduit,1.0
1996,WebExtensions,Data Science,1.0
1997,WebExtensions,Shield,1.0
1998,WebExtensions,Remote Protocol,1.0
1999,WebExtensions,Testing Graveyard,1.0
2000,WebExtensions,Camino Graveyard,1.0
2001,WebExtensions,Core Graveyard,1.0
2002,WebExtensions,Cloud Services Graveyard,1.0
2003,WebExtensions,Firefox Graveyard,1.0
2004,WebExtensions,Add-on SDK Graveyard,1.0
2005,WebExtensions,Firefox for Android Graveyard,1.0
2006,WebExtensions,Toolkit Graveyard,1.0
2007,WebExtensions,Penelope Graveyard,1.0
2008,WebExtensions,Web Compatibility,1.0
2009,WebExtensions,Infrastructure & Operations Graveyard,1.0
2010,WebExtensions,DevTools Graveyard,1.0
2011,WebExtensions,Testopia,0.0
2012,WebExtensions,Directory,0.0
2013,Localization Infrastructure and Tools,Core,0.36
2014,Localization Infrastructure and Tools,MailNews Core,0.08
2015,Localization Infrastructure and Tools,SeaMonkey,0.08
2016,Localization Infrastructure and Tools,Bugzilla,0.13
2017,Localization Infrastructure and Tools,Firefox,0.39
2018,Localization Infrastructure and Tools,Other Applications,0.24
2019,Localization Infrastructure and Tools,NSS,0.03
2020,Localization Infrastructure and Tools,Calendar,0.15
2021,Localization Infrastructure and Tools,Thunderbird,0.09
2022,Localization Infrastructure and Tools,Marketing,1.0
2023,Localization Infrastructure and Tools,Toolkit,0.44
2024,Localization Infrastructure and Tools,NSPR,0.1
2025,Localization Infrastructure and Tools,mozilla.org,1.0
2026,Localization Infrastructure and Tools,Testing,0.5
2027,Localization Infrastructure and Tools,Firefox Build System,0.5
2028,Localization Infrastructure and Tools,Socorro,1.0
2029,Localization Infrastructure and Tools,DevTools,1.0
2030,Localization Infrastructure and Tools,developer.mozilla.org,1.0
2031,Localization Infrastructure and Tools,Participation Infrastructure,1.0
2032,Localization Infrastructure and Tools,www.mozilla.org,1.0
2033,Localization Infrastructure and Tools,Infrastructure & Operations,1.0
2034,Localization Infrastructure and Tools,Developer Engagement,1.0
2035,Localization Infrastructure and Tools,Enterprise Information Security,1.0
2036,Localization Infrastructure and Tools,Instantbird,1.0
2037,Localization Infrastructure and Tools,Chat Core,1.0
2038,Localization Infrastructure and Tools,Mozilla Foundation Communications,1.0
2039,Localization Infrastructure and Tools,Firefox for Android,1.0
2040,Localization Infrastructure and Tools,Tree Management,1.0
2041,Localization Infrastructure and Tools,Community Building,1.0
2042,Localization Infrastructure and Tools,support.mozilla.org,1.0
2043,Localization Infrastructure and Tools,bugzilla.mozilla.org,1.0
2044,Localization Infrastructure and Tools,Developer Documentation,1.0
2045,Localization Infrastructure and Tools,WebExtensions,1.0
2046,Localization Infrastructure and Tools,Cloud Services,1.0
2047,Localization Infrastructure and Tools,Firefox for iOS,1.0
2048,Localization Infrastructure and Tools,Taskcluster,1.0
2049,Localization Infrastructure and Tools,GeckoView,1.0
2050,Localization Infrastructure and Tools,Release Engineering,1.0
2051,Localization Infrastructure and Tools,Data Platform and Tools,1.0
2052,Localization Infrastructure and Tools,Developer Services,1.0
2053,Localization Infrastructure and Tools,Focus-iOS,1.0
2054,Localization Infrastructure and Tools,Webtools,0.47
2055,Localization Infrastructure and Tools,External Software Affecting Firefox,1.0
2056,Localization Infrastructure and Tools,Conduit,1.0
2057,Localization Infrastructure and Tools,Data Science,1.0
2058,Localization Infrastructure and Tools,Shield,1.0
2059,Localization Infrastructure and Tools,Remote Protocol,1.0
2060,Localization Infrastructure and Tools,Testing Graveyard,1.0
2061,Localization Infrastructure and Tools,Camino Graveyard,1.0
2062,Localization Infrastructure and Tools,Core Graveyard,1.0
2063,Localization Infrastructure and Tools,Cloud Services Graveyard,1.0
2064,Localization Infrastructure and Tools,Firefox Graveyard,1.0
2065,Localization Infrastructure and Tools,Add-on SDK Graveyard,1.0
2066,Localization Infrastructure and Tools,Firefox for Android Graveyard,1.0
2067,Localization Infrastructure and Tools,Toolkit Graveyard,1.0
2068,Localization Infrastructure and Tools,Penelope Graveyard,1.0
2069,Localization Infrastructure and Tools,Web Compatibility,1.0
2070,Localization Infrastructure and Tools,Infrastructure & Operations Graveyard,1.0
2071,Localization Infrastructure and Tools,DevTools Graveyard,1.0
2072,Localization Infrastructure and Tools,Testopia,0.0
2073,Localization Infrastructure and Tools,Directory,0.0
2074,Cloud Services,Core,0.36
2075,Cloud Services,MailNews Core,0.08
2076,Cloud Services,SeaMonkey,0.08
2077,Cloud Services,Bugzilla,0.13
2078,Cloud Services,Firefox,0.39
2079,Cloud Services,Other Applications,0.24
2080,Cloud Services,NSS,0.03
2081,Cloud Services,Calendar,0.15
2082,Cloud Services,Thunderbird,0.09
2083,Cloud Services,Marketing,1.0
2084,Cloud Services,Toolkit,0.44
2085,Cloud Services,NSPR,0.1
2086,Cloud Services,mozilla.org,1.0
2087,Cloud Services,Testing,0.5
2088,Cloud Services,Firefox Build System,0.5
2089,Cloud Services,Socorro,1.0
2090,Cloud Services,DevTools,1.0
2091,Cloud Services,developer.mozilla.org,1.0
2092,Cloud Services,Participation Infrastructure,1.0
2093,Cloud Services,www.mozilla.org,1.0
2094,Cloud Services,Infrastructure & Operations,1.0
2095,Cloud Services,Developer Engagement,1.0
2096,Cloud Services,Enterprise Information Security,1.0
2097,Cloud Services,Instantbird,1.0
2098,Cloud Services,Chat Core,1.0
2099,Cloud Services,Mozilla Foundation Communications,1.0
2100,Cloud Services,Firefox for Android,1.0
2101,Cloud Services,Tree Management,1.0
2102,Cloud Services,Community Building,1.0
2103,Cloud Services,support.mozilla.org,1.0
2104,Cloud Services,bugzilla.mozilla.org,1.0
2105,Cloud Services,Developer Documentation,1.0
2106,Cloud Services,WebExtensions,1.0
2107,Cloud Services,Localization Infrastructure and Tools,1.0
2108,Cloud Services,Firefox for iOS,1.0
2109,Cloud Services,Taskcluster,1.0
2110,Cloud Services,GeckoView,1.0
2111,Cloud Services,Release Engineering,1.0
2112,Cloud Services,Data Platform and Tools,1.0
2113,Cloud Services,Developer Services,1.0
2114,Cloud Services,Focus-iOS,1.0
2115,Cloud Services,Webtools,0.47
2116,Cloud Services,External Software Affecting Firefox,1.0
2117,Cloud Services,Conduit,1.0
2118,Cloud Services,Data Science,1.0
2119,Cloud Services,Shield,1.0
2120,Cloud Services,Remote Protocol,1.0
2121,Cloud Services,Testing Graveyard,1.0
2122,Cloud Services,Camino Graveyard,1.0
2123,Cloud Services,Core Graveyard,1.0
2124,Cloud Services,Cloud Services Graveyard,1.0
2125,Cloud Services,Firefox Graveyard,1.0
2126,Cloud Services,Add-on SDK Graveyard,1.0
2127,Cloud Services,Firefox for Android Graveyard,1.0
2128,Cloud Services,Toolkit Graveyard,1.0
2129,Cloud Services,Penelope Graveyard,1.0
2130,Cloud Services,Web Compatibility,1.0
2131,Cloud Services,Infrastructure & Operations Graveyard,1.0
2132,Cloud Services,DevTools Graveyard,1.0
2133,Cloud Services,Testopia,0.0
2134,Cloud Services,Directory,0.0
2135,Firefox for iOS,Core,0.36
2136,Firefox for iOS,MailNews Core,0.08
2137,Firefox for iOS,SeaMonkey,0.08
2138,Firefox for iOS,Bugzilla,0.13
2139,Firefox for iOS,Firefox,0.39
2140,Firefox for iOS,Other Applications,0.24
2141,Firefox for iOS,NSS,0.03
2142,Firefox for iOS,Calendar,0.15
2143,Firefox for iOS,Thunderbird,0.09
2144,Firefox for iOS,Marketing,1.0
2145,Firefox for iOS,Toolkit,0.44
2146,Firefox for iOS,NSPR,0.1
2147,Firefox for iOS,mozilla.org,1.0
2148,Firefox for iOS,Testing,0.5
2149,Firefox for iOS,Firefox Build System,0.5
2150,Firefox for iOS,Socorro,1.0
2151,Firefox for iOS,DevTools,1.0
2152,Firefox for iOS,developer.mozilla.org,1.0
2153,Firefox for iOS,Participation Infrastructure,1.0
2154,Firefox for iOS,www.mozilla.org,1.0
2155,Firefox for iOS,Infrastructure & Operations,1.0
2156,Firefox for iOS,Developer Engagement,1.0
2157,Firefox for iOS,Enterprise Information Security,1.0
2158,Firefox for iOS,Instantbird,1.0
2159,Firefox for iOS,Chat Core,1.0
2160,Firefox for iOS,Mozilla Foundation Communications,1.0
2161,Firefox for iOS,Firefox for Android,1.0
2162,Firefox for iOS,Tree Management,1.0
2163,Firefox for iOS,Community Building,1.0
2164,Firefox for iOS,support.mozilla.org,1.0
2165,Firefox for iOS,bugzilla.mozilla.org,1.0
2166,Firefox for iOS,Developer Documentation,1.0
2167,Firefox for iOS,WebExtensions,1.0
2168,Firefox for iOS,Localization Infrastructure and Tools,1.0
2169,Firefox for iOS,Cloud Services,1.0
2170,Firefox for iOS,Taskcluster,1.0
2171,Firefox for iOS,GeckoView,1.0
2172,Firefox for iOS,Release Engineering,1.0
2173,Firefox for iOS,Data Platform and Tools,1.0
2174,Firefox for iOS,Developer Services,1.0
2175,Firefox for iOS,Focus-iOS,1.0
2176,Firefox for iOS,Webtools,0.47
2177,Firefox for iOS,External Software Affecting Firefox,1.0
2178,Firefox for iOS,Conduit,1.0
2179,Firefox for iOS,Data Science,1.0
2180,Firefox for iOS,Shield,1.0
2181,Firefox for iOS,Remote Protocol,1.0
2182,Firefox for iOS,Testing Graveyard,1.0
2183,Firefox for iOS,Camino Graveyard,1.0
2184,Firefox for iOS,Core Graveyard,1.0
2185,Firefox for iOS,Cloud Services Graveyard,1.0
2186,Firefox for iOS,Firefox Graveyard,1.0
2187,Firefox for iOS,Add-on SDK Graveyard,1.0
2188,Firefox for iOS,Firefox for Android Graveyard,1.0
2189,Firefox for iOS,Toolkit Graveyard,1.0
2190,Firefox for iOS,Penelope Graveyard,1.0
2191,Firefox for iOS,Web Compatibility,1.0
2192,Firefox for iOS,Infrastructure & Operations Graveyard,1.0
2193,Firefox for iOS,DevTools Graveyard,1.0
2194,Firefox for iOS,Testopia,0.0
2195,Firefox for iOS,Directory,0.0
2196,Taskcluster,Core,0.36
2197,Taskcluster,MailNews Core,0.08
2198,Taskcluster,SeaMonkey,0.08
2199,Taskcluster,Bugzilla,0.13
2200,Taskcluster,Firefox,0.39
2201,Taskcluster,Other Applications,0.24
2202,Taskcluster,NSS,0.03
2203,Taskcluster,Calendar,0.15
2204,Taskcluster,Thunderbird,0.09
2205,Taskcluster,Marketing,1.0
2206,Taskcluster,Toolkit,0.44
2207,Taskcluster,NSPR,0.1
2208,Taskcluster,mozilla.org,1.0
2209,Taskcluster,Testing,0.5
2210,Taskcluster,Firefox Build System,0.5
2211,Taskcluster,Socorro,1.0
2212,Taskcluster,DevTools,1.0
2213,Taskcluster,developer.mozilla.org,1.0
2214,Taskcluster,Participation Infrastructure,1.0
2215,Taskcluster,www.mozilla.org,1.0
2216,Taskcluster,Infrastructure & Operations,1.0
2217,Taskcluster,Developer Engagement,1.0
2218,Taskcluster,Enterprise Information Security,1.0
2219,Taskcluster,Instantbird,1.0
2220,Taskcluster,Chat Core,1.0
2221,Taskcluster,Mozilla Foundation Communications,1.0
2222,Taskcluster,Firefox for Android,1.0
2223,Taskcluster,Tree Management,1.0
2224,Taskcluster,Community Building,1.0
2225,Taskcluster,support.mozilla.org,1.0
2226,Taskcluster,bugzilla.mozilla.org,1.0
2227,Taskcluster,Developer Documentation,1.0
2228,Taskcluster,WebExtensions,1.0
2229,Taskcluster,Localization Infrastructure and Tools,1.0
2230,Taskcluster,Cloud Services,1.0
2231,Taskcluster,Firefox for iOS,1.0
2232,Taskcluster,GeckoView,1.0
2233,Taskcluster,Release Engineering,1.0
2234,Taskcluster,Data Platform and Tools,1.0
2235,Taskcluster,Developer Services,1.0
2236,Taskcluster,Focus-iOS,1.0
2237,Taskcluster,Webtools,0.47
2238,Taskcluster,External Software Affecting Firefox,1.0
2239,Taskcluster,Conduit,1.0
2240,Taskcluster,Data Science,1.0
2241,Taskcluster,Shield,1.0
2242,Taskcluster,Remote Protocol,1.0
2243,Taskcluster,Testing Graveyard,1.0
2244,Taskcluster,Camino Graveyard,1.0
2245,Taskcluster,Core Graveyard,1.0
2246,Taskcluster,Cloud Services Graveyard,1.0
2247,Taskcluster,Firefox Graveyard,1.0
2248,Taskcluster,Add-on SDK Graveyard,1.0
2249,Taskcluster,Firefox for Android Graveyard,1.0
2250,Taskcluster,Toolkit Graveyard,1.0
2251,Taskcluster,Penelope Graveyard,1.0
2252,Taskcluster,Web Compatibility,1.0
2253,Taskcluster,Infrastructure & Operations Graveyard,1.0
2254,Taskcluster,DevTools Graveyard,1.0
2255,Taskcluster,Testopia,0.0
2256,Taskcluster,Directory,0.0
2257,GeckoView,Core,0.36
2258,GeckoView,MailNews Core,0.08
2259,GeckoView,SeaMonkey,0.08
2260,GeckoView,Bugzilla,0.13
2261,GeckoView,Firefox,0.39
2262,GeckoView,Other Applications,0.24
2263,GeckoView,NSS,0.03
2264,GeckoView,Calendar,0.15
2265,GeckoView,Thunderbird,0.09
2266,GeckoView,Marketing,1.0
2267,GeckoView,Toolkit,0.44
2268,GeckoView,NSPR,0.1
2269,GeckoView,mozilla.org,1.0
2270,GeckoView,Testing,0.5
2271,GeckoView,Firefox Build System,0.5
2272,GeckoView,Socorro,1.0
2273,GeckoView,DevTools,1.0
2274,GeckoView,developer.mozilla.org,1.0
2275,GeckoView,Participation Infrastructure,1.0
2276,GeckoView,www.mozilla.org,1.0
2277,GeckoView,Infrastructure & Operations,1.0
2278,GeckoView,Developer Engagement,1.0
2279,GeckoView,Enterprise Information Security,1.0
2280,GeckoView,Instantbird,1.0
2281,GeckoView,Chat Core,1.0
2282,GeckoView,Mozilla Foundation Communications,1.0
2283,GeckoView,Firefox for Android,1.0
2284,GeckoView,Tree Management,1.0
2285,GeckoView,Community Building,1.0
2286,GeckoView,support.mozilla.org,1.0
2287,GeckoView,bugzilla.mozilla.org,1.0
2288,GeckoView,Developer Documentation,1.0
2289,GeckoView,WebExtensions,1.0
2290,GeckoView,Localization Infrastructure and Tools,1.0
2291,GeckoView,Cloud Services,1.0
2292,GeckoView,Firefox for iOS,1.0
2293,GeckoView,Taskcluster,1.0
2294,GeckoView,Release Engineering,1.0
2295,GeckoView,Data Platform and Tools,1.0
2296,GeckoView,Developer Services,1.0
2297,GeckoView,Focus-iOS,1.0
2298,GeckoView,Webtools,0.47
2299,GeckoView,External Software Affecting Firefox,1.0
2300,GeckoView,Conduit,1.0
2301,GeckoView,Data Science,1.0
2302,GeckoView,Shield,1.0
2303,GeckoView,Remote Protocol,1.0
2304,GeckoView,Testing Graveyard,1.0
2305,GeckoView,Camino Graveyard,1.0
2306,GeckoView,Core Graveyard,1.0
2307,GeckoView,Cloud Services Graveyard,1.0
2308,GeckoView,Firefox Graveyard,1.0
2309,GeckoView,Add-on SDK Graveyard,1.0
2310,GeckoView,Firefox for Android Graveyard,1.0
2311,GeckoView,Toolkit Graveyard,1.0
2312,GeckoView,Penelope Graveyard,1.0
2313,GeckoView,Web Compatibility,1.0
2314,GeckoView,Infrastructure & Operations Graveyard,1.0
2315,GeckoView,DevTools Graveyard,1.0
2316,GeckoView,Testopia,0.0
2317,GeckoView,Directory,0.0
2318,Release Engineering,Core,0.36
2319,Release Engineering,MailNews Core,0.08
2320,Release Engineering,SeaMonkey,0.08
2321,Release Engineering,Bugzilla,0.13
2322,Release Engineering,Firefox,0.39
2323,Release Engineering,Other Applications,0.24
2324,Release Engineering,NSS,0.03
2325,Release Engineering,Calendar,0.15
2326,Release Engineering,Thunderbird,0.09
2327,Release Engineering,Marketing,1.0
2328,Release Engineering,Toolkit,0.44
2329,Release Engineering,NSPR,0.1
2330,Release Engineering,mozilla.org,1.0
2331,Release Engineering,Testing,0.5
2332,Release Engineering,Firefox Build System,0.5
2333,Release Engineering,Socorro,1.0
2334,Release Engineering,DevTools,1.0
2335,Release Engineering,developer.mozilla.org,1.0
2336,Release Engineering,Participation Infrastructure,1.0
2337,Release Engineering,www.mozilla.org,1.0
2338,Release Engineering,Infrastructure & Operations,1.0
2339,Release Engineering,Developer Engagement,1.0
2340,Release Engineering,Enterprise Information Security,1.0
2341,Release Engineering,Instantbird,1.0
2342,Release Engineering,Chat Core,1.0
2343,Release Engineering,Mozilla Foundation Communications,1.0
2344,Release Engineering,Firefox for Android,1.0
2345,Release Engineering,Tree Management,1.0
2346,Release Engineering,Community Building,1.0
2347,Release Engineering,support.mozilla.org,1.0
2348,Release Engineering,bugzilla.mozilla.org,1.0
2349,Release Engineering,Developer Documentation,1.0
2350,Release Engineering,WebExtensions,1.0
2351,Release Engineering,Localization Infrastructure and Tools,1.0
2352,Release Engineering,Cloud Services,1.0
2353,Release Engineering,Firefox for iOS,1.0
2354,Release Engineering,Taskcluster,1.0
2355,Release Engineering,GeckoView,1.0
2356,Release Engineering,Data Platform and Tools,1.0
2357,Release Engineering,Developer Services,1.0
2358,Release Engineering,Focus-iOS,1.0
2359,Release Engineering,Webtools,0.47
2360,Release Engineering,External Software Affecting Firefox,1.0
2361,Release Engineering,Conduit,1.0
2362,Release Engineering,Data Science,1.0
2363,Release Engineering,Shield,1.0
2364,Release Engineering,Remote Protocol,1.0
2365,Release Engineering,Testing Graveyard,1.0
2366,Release Engineering,Camino Graveyard,1.0
2367,Release Engineering,Core Graveyard,1.0
2368,Release Engineering,Cloud Services Graveyard,1.0
2369,Release Engineering,Firefox Graveyard,1.0
2370,Release Engineering,Add-on SDK Graveyard,1.0
2371,Release Engineering,Firefox for Android Graveyard,1.0
2372,Release Engineering,Toolkit Graveyard,1.0
2373,Release Engineering,Penelope Graveyard,1.0
2374,Release Engineering,Web Compatibility,1.0
2375,Release Engineering,Infrastructure & Operations Graveyard,1.0
2376,Release Engineering,DevTools Graveyard,1.0
2377,Release Engineering,Testopia,0.0
2378,Release Engineering,Directory,0.0
2379,Data Platform and Tools,Core,0.36
2380,Data Platform and Tools,MailNews Core,0.08
2381,Data Platform and Tools,SeaMonkey,0.08
2382,Data Platform and Tools,Bugzilla,0.13
2383,Data Platform and Tools,Firefox,0.39
2384,Data Platform and Tools,Other Applications,0.24
2385,Data Platform and Tools,NSS,0.03
2386,Data Platform and Tools,Calendar,0.15
2387,Data Platform and Tools,Thunderbird,0.09
2388,Data Platform and Tools,Marketing,1.0
2389,Data Platform and Tools,Toolkit,0.44
2390,Data Platform and Tools,NSPR,0.1
2391,Data Platform and Tools,mozilla.org,1.0
2392,Data Platform and Tools,Testing,0.5
2393,Data Platform and Tools,Firefox Build System,0.5
2394,Data Platform and Tools,Socorro,1.0
2395,Data Platform and Tools,DevTools,1.0
2396,Data Platform and Tools,developer.mozilla.org,1.0
2397,Data Platform and Tools,Participation Infrastructure,1.0
2398,Data Platform and Tools,www.mozilla.org,1.0
2399,Data Platform and Tools,Infrastructure & Operations,1.0
2400,Data Platform and Tools,Developer Engagement,1.0
2401,Data Platform and Tools,Enterprise Information Security,1.0
2402,Data Platform and Tools,Instantbird,1.0
2403,Data Platform and Tools,Chat Core,1.0
2404,Data Platform and Tools,Mozilla Foundation Communications,1.0
2405,Data Platform and Tools,Firefox for Android,1.0
2406,Data Platform and Tools,Tree Management,1.0
2407,Data Platform and Tools,Community Building,1.0
2408,Data Platform and Tools,support.mozilla.org,1.0
2409,Data Platform and Tools,bugzilla.mozilla.org,1.0
2410,Data Platform and Tools,Developer Documentation,1.0
2411,Data Platform and Tools,WebExtensions,1.0
2412,Data Platform and Tools,Localization Infrastructure and Tools,1.0
2413,Data Platform and Tools,Cloud Services,1.0
2414,Data Platform and Tools,Firefox for iOS,1.0
2415,Data Platform and Tools,Taskcluster,1.0
2416,Data Platform and Tools,GeckoView,1.0
2417,Data Platform and Tools,Release Engineering,1.0
2418,Data Platform and Tools,Developer Services,1.0
2419,Data Platform and Tools,Focus-iOS,1.0
2420,Data Platform and Tools,Webtools,0.47
2421,Data Platform and Tools,External Software Affecting Firefox,1.0
2422,Data Platform and Tools,Conduit,1.0
2423,Data Platform and Tools,Data Science,1.0
2424,Data Platform and Tools,Shield,1.0
2425,Data Platform and Tools,Remote Protocol,1.0
2426,Data Platform and Tools,Testing Graveyard,1.0
2427,Data Platform and Tools,Camino Graveyard,1.0
2428,Data Platform and Tools,Core Graveyard,1.0
2429,Data Platform and Tools,Cloud Services Graveyard,1.0
2430,Data Platform and Tools,Firefox Graveyard,1.0
2431,Data Platform and Tools,Add-on SDK Graveyard,1.0
2432,Data Platform and Tools,Firefox for Android Graveyard,1.0
2433,Data Platform and Tools,Toolkit Graveyard,1.0
2434,Data Platform and Tools,Penelope Graveyard,1.0
2435,Data Platform and Tools,Web Compatibility,1.0
2436,Data Platform and Tools,Infrastructure & Operations Graveyard,1.0
2437,Data Platform and Tools,DevTools Graveyard,1.0
2438,Data Platform and Tools,Testopia,0.0
2439,Data Platform and Tools,Directory,0.0
2440,Developer Services,Core,0.36
2441,Developer Services,MailNews Core,0.08
2442,Developer Services,SeaMonkey,0.08
2443,Developer Services,Bugzilla,0.13
2444,Developer Services,Firefox,0.39
2445,Developer Services,Other Applications,0.24
2446,Developer Services,NSS,0.03
2447,Developer Services,Calendar,0.15
2448,Developer Services,Thunderbird,0.09
2449,Developer Services,Marketing,1.0
2450,Developer Services,Toolkit,0.44
2451,Developer Services,NSPR,0.1
2452,Developer Services,mozilla.org,1.0
2453,Developer Services,Testing,0.5
2454,Developer Services,Firefox Build System,0.5
2455,Developer Services,Socorro,1.0
2456,Developer Services,DevTools,1.0
2457,Developer Services,developer.mozilla.org,1.0
2458,Developer Services,Participation Infrastructure,1.0
2459,Developer Services,www.mozilla.org,1.0
2460,Developer Services,Infrastructure & Operations,1.0
2461,Developer Services,Developer Engagement,1.0
2462,Developer Services,Enterprise Information Security,1.0
2463,Developer Services,Instantbird,1.0
2464,Developer Services,Chat Core,1.0
2465,Developer Services,Mozilla Foundation Communications,1.0
2466,Developer Services,Firefox for Android,1.0
2467,Developer Services,Tree Management,1.0
2468,Developer Services,Community Building,1.0
2469,Developer Services,support.mozilla.org,1.0
2470,Developer Services,bugzilla.mozilla.org,1.0
2471,Developer Services,Developer Documentation,1.0
2472,Developer Services,WebExtensions,1.0
2473,Developer Services,Localization Infrastructure and Tools,1.0
2474,Developer Services,Cloud Services,1.0
2475,Developer Services,Firefox for iOS,1.0
2476,Developer Services,Taskcluster,1.0
2477,Developer Services,GeckoView,1.0
2478,Developer Services,Release Engineering,1.0
2479,Developer Services,Data Platform and Tools,1.0
2480,Developer Services,Focus-iOS,1.0
2481,Developer Services,Webtools,0.47
2482,Developer Services,External Software Affecting Firefox,1.0
2483,Developer Services,Conduit,1.0
2484,Developer Services,Data Science,1.0
2485,Developer Services,Shield,1.0
2486,Developer Services,Remote Protocol,1.0
2487,Developer Services,Testing Graveyard,1.0
2488,Developer Services,Camino Graveyard,1.0
2489,Developer Services,Core Graveyard,1.0
2490,Developer Services,Cloud Services Graveyard,1.0
2491,Developer Services,Firefox Graveyard,1.0
2492,Developer Services,Add-on SDK Graveyard,1.0
2493,Developer Services,Firefox for Android Graveyard,1.0
2494,Developer Services,Toolkit Graveyard,1.0
2495,Developer Services,Penelope Graveyard,1.0
2496,Developer Services,Web Compatibility,1.0
2497,Developer Services,Infrastructure & Operations Graveyard,1.0
2498,Developer Services,DevTools Graveyard,1.0
2499,Developer Services,Testopia,0.0
2500,Developer Services,Directory,0.0
2501,Focus-iOS,Core,0.36
2502,Focus-iOS,MailNews Core,0.08
2503,Focus-iOS,SeaMonkey,0.08
2504,Focus-iOS,Bugzilla,0.13
2505,Focus-iOS,Firefox,0.39
2506,Focus-iOS,Other Applications,0.24
2507,Focus-iOS,NSS,0.03
2508,Focus-iOS,Calendar,0.15
2509,Focus-iOS,Thunderbird,0.09
2510,Focus-iOS,Marketing,1.0
2511,Focus-iOS,Toolkit,0.44
2512,Focus-iOS,NSPR,0.1
2513,Focus-iOS,mozilla.org,1.0
2514,Focus-iOS,Testing,0.5
2515,Focus-iOS,Firefox Build System,0.5
2516,Focus-iOS,Socorro,1.0
2517,Focus-iOS,DevTools,1.0
2518,Focus-iOS,developer.mozilla.org,1.0
2519,Focus-iOS,Participation Infrastructure,1.0
2520,Focus-iOS,www.mozilla.org,1.0
2521,Focus-iOS,Infrastructure & Operations,1.0
2522,Focus-iOS,Developer Engagement,1.0
2523,Focus-iOS,Enterprise Information Security,1.0
2524,Focus-iOS,Instantbird,1.0
2525,Focus-iOS,Chat Core,1.0
2526,Focus-iOS,Mozilla Foundation Communications,1.0
2527,Focus-iOS,Firefox for Android,1.0
2528,Focus-iOS,Tree Management,1.0
2529,Focus-iOS,Community Building,1.0
2530,Focus-iOS,support.mozilla.org,1.0
2531,Focus-iOS,bugzilla.mozilla.org,1.0
2532,Focus-iOS,Developer Documentation,1.0
2533,Focus-iOS,WebExtensions,1.0
2534,Focus-iOS,Localization Infrastructure and Tools,1.0
2535,Focus-iOS,Cloud Services,1.0
2536,Focus-iOS,Firefox for iOS,1.0
2537,Focus-iOS,Taskcluster,1.0
2538,Focus-iOS,GeckoView,1.0
2539,Focus-iOS,Release Engineering,1.0
2540,Focus-iOS,Data Platform and Tools,1.0
2541,Focus-iOS,Developer Services,1.0
2542,Focus-iOS,Webtools,0.47
2543,Focus-iOS,External Software Affecting Firefox,1.0
2544,Focus-iOS,Conduit,1.0
2545,Focus-iOS,Data Science,1.0
2546,Focus-iOS,Shield,1.0
2547,Focus-iOS,Remote Protocol,1.0
2548,Focus-iOS,Testing Graveyard,1.0
2549,Focus-iOS,Camino Graveyard,1.0
2550,Focus-iOS,Core Graveyard,1.0
2551,Focus-iOS,Cloud Services Graveyard,1.0
2552,Focus-iOS,Firefox Graveyard,1.0
2553,Focus-iOS,Add-on SDK Graveyard,1.0
2554,Focus-iOS,Firefox for Android Graveyard,1.0
